#Clock	Room0	Room1	Room2	Room3	
1	0	0	0	0	
2	0	0	0	0	
3	0	0	0	0	
4	0	0	0	0	
5	0	0	0	0	
6	0	0	0	0	
7	0	0	0	0	
8	0	0	0	0	
9	0	0	0	0	
10	0	0	0	0	
11	0	0	0	0	
12	0	0	0	0	
13	0	0	0	0	
14	0	0	0	0	
15	0	0	0	0	
16	0	0	0	0	
17	0	0	0	0	
18	0	0	0	0	
19	0	0	0	0	
20	0	0	0	0	
21	0	0	0	0	
22	0	0	0	0	
23	0	0	0	0	
24	0	0	0	0	
25	0	0	0	0	
26	0	0	0	0	
27	0	0	0	0	
28	0	0	0	0	
29	0	0	0	0	
30	0	0	0	0	
31	0	0	0	0	
32	0	0	0	0	
33	0	0	0	0	
34	0	0	0	0	
35	0	0	0	0	
36	0	0	0	0	
37	0	0	0	0	
38	0	0	0	0	
39	0	0	0	0	
40	0	0	0	0	
41	0	0	0	0	
42	1	0	0	0	
43	1	0	0	0	
44	1	0	0	0	
45	1	0	0	0	
46	1	0	0	0	
47	1	0	0	0	
48	1	0	0	0	
49	1	0	0	0	
50	1	0	0	0	
51	1	0	0	0	
52	1	0	0	0	
53	1	0	0	0	
54	1	0	0	0	
55	1	0	0	1	
56	1	1	0	1	
57	1	1	0	1	
58	1	1	0	1	
59	1	1	1	1	
60	1	1	1	1	
61	1	1	1	1	
62	1	1	1	2	
63	1	1	1	2	
64	1	1	1	2	
65	1	1	1	2	
66	1	1	1	2	
67	1	1	2	2	
68	1	1	2	2	
69	1	1	2	2	
70	1	1	2	3	
71	1	1	2	3	
72	1	1	2	3	
73	1	1	2	3	
74	1	1	2	3	
75	1	1	2	3	
76	2	1	2	3	
77	2	1	2	3	
78	2	1	2	3	
79	3	1	2	3	
80	3	2	2	3	
81	3	2	2	3	
82	3	2	2	3	
83	3	2	2	3	
84	3	2	3	3	
85	3	2	3	3	
86	3	2	3	3	
87	3	2	3	3	
88	3	3	3	3	
89	3	3	3	3	
90	3	3	3	4	
91	3	3	4	4	
92	3	3	4	4	
93	3	3	4	4	
94	3	3	4	4	
95	3	3	5	4	
