#Clock	Room0	Room1	Room2	Room3	
1	0	0	0	0	
2	0	0	0	0	
3	0	0	0	0	
4	0	0	0	0	
5	0	0	0	0	
6	0	0	0	0	
7	0	0	0	0	
8	0	0	0	0	
9	0	0	0	0	
10	0	0	0	0	
11	0	0	0	0	
12	0	0	0	0	
13	0	0	0	0	
14	0	0	0	0	
15	0	0	0	0	
16	0	0	0	0	
17	0	0	0	0	
18	0	0	0	0	
19	0	0	0	0	
20	0	0	0	0	
21	0	0	0	0	
22	0	0	0	0	
23	0	0	0	0	
24	0	0	0	0	
25	1	0	0	1	
26	1	0	0	2	
27	1	0	0	2	
28	1	0	0	2	
29	1	0	0	2	
30	1	0	0	2	
31	1	0	0	2	
32	1	0	0	2	
33	1	0	0	2	
34	1	0	0	2	
35	1	0	0	2	
36	1	0	0	2	
37	1	0	1	2	
38	1	0	1	2	
39	1	0	1	2	
40	1	0	1	2	
41	1	0	1	2	
42	1	0	1	2	
43	1	0	1	2	
44	1	0	1	2	
45	1	0	1	2	
46	1	0	1	2	
47	1	0	1	2	
48	1	0	1	2	
49	1	0	1	2	
50	1	0	1	2	
51	1	0	1	2	
52	1	0	1	2	
53	1	0	1	2	
54	1	0	1	2	
55	1	0	1	2	
56	1	0	1	2	
57	1	1	1	2	
58	1	1	1	2	
59	1	1	2	2	
60	1	1	2	2	
61	1	1	2	2	
62	2	1	2	2	
63	2	1	2	2	
64	2	1	2	2	
65	2	1	2	2	
66	2	1	2	2	
67	2	1	2	2	
68	2	1	2	2	
69	2	1	2	2	
70	2	1	2	2	
71	2	1	2	2	
72	2	1	2	2	
73	2	1	2	2	
74	2	1	2	3	
75	2	1	2	3	
76	2	1	2	3	
77	2	1	2	3	
78	2	1	2	3	
79	2	1	3	3	
80	2	1	3	3	
81	2	1	3	3	
82	2	1	3	3	
83	2	1	4	3	
84	2	2	4	4	
85	2	2	4	4	
86	2	2	4	4	
87	2	2	4	4	
88	2	2	4	4	
89	2	2	4	4	
90	2	2	4	4	
91	2	2	4	4	
92	2	2	4	4	
93	2	2	4	5	
94	2	2	4	5	
95	2	2	4	5	
